full_name,commit_hash,target_percentage,pipeline_exists,yaml_files,lines_of_code,comments,steps,conditionals,jobs,global_env_vars,job_specific_env_vars,secrets,jobs_excluded,jobs_allowed_to_fail,unit_test_count,integration_test_count,any_test_count,build,analyze,deploy,release
cinit/QAuxiliary,27c99757612da4d27daa9edd3950f95359ffb59b,40,True,"auto_close_issues.yml, check_commit_message.yml, pr_ci.yml, push_ci.yml",370,40,10,8,1,0,0,7,1,0,1,0,1,1,0,0,0
cinit/QAuxiliary,0aa0103dce55b7484f5ff7b221fb10f599e95cf8,50,True,"auto_close_issues.yml, check_commit_message.yml, clean.yml, pr_ci.yml, push_ci.yml",397,40,10,8,1,0,0,7,1,0,1,0,1,1,0,0,0
cinit/QAuxiliary,ba879d5a920da0d245763df3626ec9adbd7e7a56,60,True,"auto_close_issues.yml, check_commit_message.yml, clean.yml, pr_ci.yml, push_ci.yml",326,1,8,7,1,0,4,6,1,0,1,0,1,1,0,0,0
cinit/QAuxiliary,7f9b63389f57c2ba1ed3e03f72c4fe9d50819852,70,True,"auto_close_issues.yml, check_commit_message.yml, clean.yml, pr_ci.yml, push_ci.yml",326,1,8,7,1,0,4,6,1,0,1,0,1,1,0,0,0
cinit/QAuxiliary,882f3402e6099fb81e2b2213ecfdf521d4810048,80,True,"auto_close_issues.yml, check_commit_message.yml, clean.yml, pr_ci.yml, push_ci.yml",326,4,8,7,1,0,4,6,1,0,1,0,1,1,0,0,0
cinit/QAuxiliary,1f13ec96f5bcaebbb583db01ce97e135c0695890,90,True,"auto_close_issues.yml, check_commit_message.yml, clean.yml, pr_ci.yml, push_ci.yml",336,4,8,7,1,0,4,6,1,0,1,0,1,1,0,0,0
cinit/QAuxiliary,5b64c789874b3e285f47adc98c705514ab4efcca,100,True,"auto_close_issues.yml, check_commit_message.yml, clean.yml, pr_ci.yml, push_ci.yml",345,4,8,7,1,0,4,6,1,0,1,0,1,1,0,0,1
apache/flink-kubernetes-operator,45547d079b0f692cfe2c09bf7d1bbc5b664a5b29,0,False,,,,,,,,,,,,,,,,,,
apache/flink-kubernetes-operator,1cb3eccc450eba5e68551c6713a5fe1537c87a78,10,True,"ci.yml, docker_push.yml, docs.yaml",291,49,5,2,1,0,0,11,1,0,1,1,1,1,0,0,1
apache/flink-kubernetes-operator,7ced741f51a99f2093ce8a45c8c92879a247f836,20,True,"ci.yml, docker_push.yml, docs.yaml, publish_snapshot.yml",368,67,4,3,1,0,0,13,1,0,1,1,1,0,0,0,1
apache/flink-kubernetes-operator,62eb68c812713378f7f66fde01cf14370a2252e4,30,True,"ci.yml, docker_push.yml, docs.yaml, publish_snapshot.yml",369,67,4,3,1,0,0,13,1,0,1,1,1,0,0,0,1
apache/flink-kubernetes-operator,0dd9e9c257b1e4d7659d8c2cb367a35e7736c7a1,40,True,"ci.yml, docker_push.yml, docs.yaml, publish_snapshot.yml",372,67,4,3,1,0,0,13,1,0,1,1,1,0,0,0,1
apache/flink-kubernetes-operator,91cf2338c9bd54b1bad7680c231a59facc12c8b9,50,True,"ci.yml, docker_push.yml, docs.yaml, publish_snapshot.yml",369,67,4,3,1,0,0,13,1,0,1,1,1,0,0,0,1
apache/flink-kubernetes-operator,844a85bf7b8c142ddee22e3b481ce08020cbec51,60,True,"ci.yml, docker_push.yml, docs.yaml, publish_snapshot.yml",343,67,4,3,1,0,0,13,1,0,1,1,1,0,0,0,1
apache/flink-kubernetes-operator,61ff9f59c14e012ea0237da0c1cc2f7297483293,70,True,"ci.yml, docker_push.yml, docs.yaml, publish_snapshot.yml",358,67,4,3,1,0,0,13,1,0,1,1,1,0,0,0,1
apache/flink-kubernetes-operator,ab0ec081eac86619a22632616fa4c01c074ecd33,80,True,"ci.yml, docker_push.yml, docs.yaml, publish_snapshot.yml",377,67,4,3,1,0,0,13,1,0,1,1,1,0,0,0,1
apache/flink-kubernetes-operator,f5d9b1917aec875bf04c35d6d3debd93f620c76d,90,True,"ci.yml, docker_push.yml, docs.yaml, publish_snapshot.yml",394,69,4,3,1,0,0,13,1,0,1,1,1,0,0,0,1
apache/flink-kubernetes-operator,baad90088ea5b5b240186a530a79b64fb84cc77e,100,True,"ci.yml, docker_push.yml, docs.yaml, publish_snapshot.yml",397,72,4,3,1,0,0,13,1,0,1,1,1,0,0,0,1
Hicores/QTool,f7a60a34745a966731a5688d70e3f56b3281efd5,0,False,,,,,,,,,,,,,,,,,,
Hicores/QTool,e4f3f8c717ad4d7728607fdcea25c40e7019b3ca,10,True,Auto_Build.yml,19,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Hicores/QTool,0c0fa0210239e24a35f20abf1bb17704083f7bd6,20,True,Auto_Build.yml,33,0,5,1,1,0,0,4,0,0,0,0,0,1,0,0,0
Hicores/QTool,683f4a0381b192fbb249ccebbb6293729ba8a4fc,30,True,Auto_Build.yml,48,0,7,1,1,0,0,8,0,0,0,0,0,1,0,0,1
Hicores/QTool,f7cbd829a1570b9915c2e056c6f541d5e2d36d35,40,True,Auto_Build.yml,48,0,7,1,1,0,0,8,0,0,0,0,0,1,0,0,1
Hicores/QTool,7020bdeb083109072bfc77272a989c491c603d16,50,True,Auto_Build.yml,58,0,8,1,1,0,0,12,0,0,0,0,0,1,0,0,1
Hicores/QTool,8c27d5fefb605f763c42d047a532e66543ebf52b,60,True,Auto_Build.yml,139,0,18,4,4,0,0,13,2,0,0,0,0,3,0,1,4
Hicores/QTool,f288c011d614f069e110b06d76241c80688d91b8,70,True,Auto_Build.yml,141,0,19,4,4,0,0,13,2,0,0,0,0,3,0,1,4
Hicores/QTool,e0414a900a63747ce6a92626cc05568e9db1bbe4,80,True,Auto_Build.yml,141,35,15,4,3,0,0,13,1,0,0,0,0,3,0,1,3
Hicores/QTool,e4b2f0ca2ebe3346dbce8cab9d93b81d5ab3c8d0,90,True,Auto_Build.yml,141,35,15,4,3,0,0,13,1,0,0,0,0,3,0,1,3
Hicores/QTool,66e51e0ad716cbcd169d20341daebc6ad850fa5c,100,True,Auto_Build.yml,147,35,15,4,3,0,0,13,1,0,0,0,0,3,0,1,3
TencentFemas/femas,d2b441aee7d600ec1c54b3655433b2dde969d175,0,False,,,,,,,,,,,,,,,,,,
TencentFemas/femas,45d52885315386e49a1014333ba1d2d6fa768031,10,False,,,,,,,,,,,,,,,,,,
TencentFemas/femas,46df19957dc1c877b5e9fdf0aa5544743920ed2f,20,False,,,,,,,,,,,,,,,,,,
TencentFemas/femas,af7371608cb139b05ffed66a7635593c95e5772e,30,False,,,,,,,,,,,,,,,,,,
TencentFemas/femas,56c9812c55236ad299132d3903b223357452eb93,40,False,,,,,,,,,,,,,,,,,,
TencentFemas/femas,9487686669f3f396d30756be370d9825b53d189a,50,True,ci.yml,53,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
TencentFemas/femas,ffbff7bf4cae619db79c813676ae69a4b034bb65,60,True,ci.yml,53,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
TencentFemas/femas,6e1a24daa2121c5a8f23bb06055e64e00d65cdcb,70,True,ci.yml,53,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
TencentFemas/femas,fa6c44c19d1f39886f282b4ac05b4d00f712a80c,80,True,ci.yml,53,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
TencentFemas/femas,d483644e89972a2f1eef028c7caf83b51680ef7c,90,True,ci.yml,53,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
TencentFemas/femas,0ab587ca98ce7a710dc8443f6d99090703d811fd,100,True,ci.yml,53,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
instancio/instancio,b3ca4ca93b8dc605d39a210c34907c36d26e9e14,0,False,,,,,,,,,,,,,,,,,,
instancio/instancio,82ad6d2c3504108d413f059279c900ef7a3cd90e,10,True,"build.yml, codeql-analysis.yml",80,13,4,0,1,0,0,2,0,0,1,0,1,1,1,0,0
instancio/instancio,2fa8fe6dcf904edd239090ca04c0eeec52b5ceba,20,True,"build.yml, deploy-and-verify-snapshots.yml",71,2,7,1,2,0,0,4,1,0,1,0,1,1,0,1,1
instancio/instancio,1a54e99e43df7b8dcb245153d7eb26499cb34ac9,30,True,"build.yml, deploy-and-verify-snapshots.yml",71,2,7,1,2,0,0,4,1,0,1,0,1,1,0,1,1
instancio/instancio,cf60bc1e2ee8968c69d10efd434e6ad6e90182b2,40,True,"build.yml, deploy-and-verify-snapshots.yml",71,2,7,1,2,0,0,4,1,0,1,0,1,1,0,1,1
instancio/instancio,e43b6b3ea3267b3402910e45f9f6e481b6eed608,50,True,"build.yml, deploy-and-verify-snapshots.yml",72,3,7,1,2,0,0,4,1,0,1,0,1,1,0,1,1
instancio/instancio,1c630491f7176d689df76cc4327386d6a0495132,60,True,"build.yml, deploy-and-verify-snapshots.yml, sonar.yml",181,2,7,1,1,0,0,4,1,0,1,0,1,0,1,0,0
instancio/instancio,6838b5c34172db55f9a415669c23906ebc5105e1,70,True,"build.yml, deploy-and-verify-snapshots.yml, sonar.yml",181,2,7,1,1,0,0,4,1,0,1,0,1,0,1,0,0
instancio/instancio,17a99235935b30332e379950b6168e045ce7b1f1,80,True,"build.yml, deploy-and-verify-snapshots.yml, sonar.yml",182,2,7,2,1,0,0,4,1,0,1,0,1,0,1,0,0
instancio/instancio,f790d3b06fe85aa3a379be2249c5a773a102bc33,90,True,"build.yml, deploy-and-verify-snapshots.yml, sonar.yml",182,2,7,2,1,0,0,4,1,0,1,0,1,0,1,0,0
instancio/instancio,78f5e392e3a1e586b6d98ba24d2e1e23093219a8,100,True,"build.yml, deploy-and-verify-snapshots.yml, sonar.yml",86,2,1,2,1,0,0,4,1,0,1,1,1,0,0,0,0
PaladinCloud/CE,0cd3fbb383d47aeed5a8d511e5a48463cce297ee,0,False,,,,,,,,,,,,,,,,,,
PaladinCloud/CE,e33ff98e4382bf11b4ed4f0c65c9321b2f0aaa03,10,True,dev_build.yaml,26,0,6,0,1,0,0,0,0,0,1,0,1,1,0,0,0
PaladinCloud/CE,8ae43c4a9a79d2c4b322b3b25b440d23f727a110,20,True,"SonarCodeAnalysis.yaml, codeQl.yaml",108,31,6,2,1,0,0,2,0,0,1,1,1,2,1,0,0
PaladinCloud/CE,3dbab87d4ca89c2676c11c1f519764b9da47a384,30,True,"SonarCodeAnalysis.yaml, codeQl.yaml",115,31,6,4,1,0,0,4,0,0,1,1,1,2,1,0,0
PaladinCloud/CE,9b96f6168a75c3bc7b887eae249e56aaa89b0617,40,True,"SonarCodeAnalysis.yaml, codeQl.yaml",115,31,6,4,1,0,0,4,0,0,1,1,1,2,1,0,0
PaladinCloud/CE,5becc26511159609a53c1d8fbc57efc2cbcf6cf2,50,True,"SonarCodeAnalysis.yaml, codeQl.yaml, jsonvalidate.yaml, mysql-check.yaml",191,33,2,4,1,0,0,4,0,0,1,1,1,1,0,0,0
PaladinCloud/CE,948a62c9ccaaa06536d73a5a2f4639b102b5f665,60,True,"SonarCodeAnalysis.yaml, codeQl.yaml, jsonvalidate.yaml, mysql-check.yaml",191,33,2,4,1,0,0,4,0,0,1,1,1,1,0,0,0
PaladinCloud/CE,ea9bcd90bba3a5f00dcd43b65616596926be0e4f,70,True,"SonarCodeAnalysis.yaml, codeQl.yaml, jsonvalidate.yaml, mysql-check.yaml",195,33,2,4,1,0,0,4,0,0,1,1,1,1,0,0,0
PaladinCloud/CE,463d789cb647f10ed88da83ccb206723b92ddce9,80,True,"SonarCodeAnalysis.yaml, codeQl.yaml, jsonvalidate.yaml, mysql-check.yaml",195,33,2,4,1,0,0,4,0,0,1,1,1,1,0,0,0
PaladinCloud/CE,33271a033a4d562acb3657f1c41a5234bbb9ecfa,90,True,"SonarCodeAnalysis.yaml, codeQl.yaml, jobs-build.yaml, jsonvalidate.yaml, mysql-check.yaml, mysql-delete-check.yml, proddeploy.yml",2532,35,157,69,32,0,0,151,1,0,1,1,1,15,0,0,1
PaladinCloud/CE,0ad6e76753020b2b6e11289e31577045ecf724b5,100,True,"SonarCodeAnalysis.yaml, codeQl.yaml, jobs-build.yaml, jsonvalidate.yaml, mysql-check.yaml, mysql-delete-check.yml, proddeploy.yml",2532,35,157,69,32,0,0,151,1,0,1,1,1,15,0,0,1
mywalkb/LSPosed_mod,258d918606ee624450b6b1b93ea3d50212f969f0,0,True,"core.yml, crowdin.yml",166,1,2,4,1,0,0,10,0,0,1,0,1,0,0,0,0
mywalkb/LSPosed_mod,d36d284f3908e7f5eb8bcb873e637cac2db27b01,10,True,"core.yml, crowdin.yml",167,0,2,4,1,0,0,10,0,0,1,0,1,0,0,0,0
mywalkb/LSPosed_mod,ae847f398047a8ec416f072a43c9306c1d919bdd,20,True,"core.yml, crowdin.yml",164,0,2,4,1,0,0,10,0,0,1,0,1,0,0,0,0
mywalkb/LSPosed_mod,4309083e6f58d80df535921afe23fd835fd48fd7,30,True,core.yml,132,15,14,3,1,0,0,5,1,0,1,0,1,1,0,1,2
mywalkb/LSPosed_mod,4b66d556dbe3b78cbf59437a211197d135010f18,40,True,"core.yml, crowdin.yml",154,0,2,3,1,0,0,12,0,0,1,0,1,0,0,0,0
mywalkb/LSPosed_mod,760f0bb0eb280f62073042a4d299a8517449baf3,50,True,"core.yml, crowdin.yml",154,0,2,3,1,0,0,12,0,0,1,0,1,0,0,0,0
mywalkb/LSPosed_mod,0875cc6987679c01bc8f1355caf00c5ffb11bb6d,60,True,"core.yml, crowdin.yml",150,0,2,3,1,0,0,12,0,0,1,0,1,0,0,0,0
mywalkb/LSPosed_mod,cf05ea4160958ad140d96fdf19ce62884a2ef0d6,70,True,"core.yml, crowdin.yml",169,0,2,3,1,0,0,12,0,0,1,0,1,0,0,0,0
mywalkb/LSPosed_mod,e8e9105598d444e94f44cc4863ba3df58f59aea6,80,True,"core.yml, crowdin.yml",166,1,2,3,1,0,0,12,0,0,1,0,1,0,0,0,0
mywalkb/LSPosed_mod,ed5c62c4aea3d72472f86454322ec0350ec79c5f,90,True,"core.yml, crowdin.yml",166,1,2,3,1,0,0,12,0,0,1,0,1,0,0,0,0
mywalkb/LSPosed_mod,63eec77134bd6b411b0cafad32231320701b064c,100,True,core.yml,114,0,16,2,1,0,4,5,0,0,1,0,1,1,0,1,2
Card-Forge/forge,3408123302527d3ffabcd278abcba7404488633c,0,False,,,,,,,,,,,,,,,,,,
Card-Forge/forge,3600bbdf6a7237b8d28afd180dcd458a8fc95bc9,10,True,test-build.yaml,24,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
Card-Forge/forge,7b0f32be63d6a43630a1cce6d26a378a6fd1d6ee,20,True,test-build.yaml,24,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
Card-Forge/forge,4a8ce693e54eeb1707e1619fc0606c018fafd0d8,30,True,test-build.yaml,24,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
Card-Forge/forge,178ed9d2e86e996c495db31dfd617a5ea742172d,40,True,test-build.yaml,24,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,0
Card-Forge/forge,3de08f030838cb41f834c9e8d6d505a813b7d368,50,True,"maven-publish.yml, test-build.yaml, test-maven-settings.yml",96,2,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0
Card-Forge/forge,11986e14125fd7e63c87129a54c7e109df18526b,60,True,"maven-publish.yml, stale.yml, test-build.yaml, test-maven-settings.yml",126,7,7,0,1,0,0,10,0,0,1,0,1,1,1,0,0
Card-Forge/forge,71b146001a3ed3943826848ef5c4e6f8f5cde723,70,True,"maven-publish.yml, stale.yml, test-build.yaml, test-maven-settings.yml",126,7,7,0,1,0,0,10,0,0,1,0,1,1,1,0,0
Card-Forge/forge,b9117873bcab90b0138386cee691f2b68e75ffd8,80,True,"maven-publish.yml, stale.yml, test-build.yaml, test-maven-settings.yml",126,7,7,0,1,0,0,10,0,0,1,0,1,1,1,0,0
Card-Forge/forge,c02f7c698dc6bbfb0a841b52439aae80bcb29265,90,True,"maven-publish.yml, publish-android.yml, snapshots-android.yml, snapshots-pc.yml, stale.yml, test-build.yaml, test-maven-settings.yml",382,17,7,5,1,0,0,34,0,0,1,0,1,1,1,0,0
Card-Forge/forge,6b54962078b86d7fbb69268cb9217ac45e58580b,100,True,"maven-publish.yml, publish-android.yml, snapshots-android.yml, snapshots-pc.yml, stale.yml, test-build.yaml, test-maven-settings.yml",381,17,7,5,1,0,0,34,0,0,1,0,1,1,1,0,0
alibaba/fastjson2,c694f17d6e167513549aef021ce39256a2818bc7,0,False,,,,,,,,,,,,,,,,,,
alibaba/fastjson2,b8df39343be437b19f5db2159d16780ef2a5891a,10,True,ci.yaml,38,2,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0
alibaba/fastjson2,f61d239a006791da7f1157ab2138f52d064e1dd8,20,True,ci.yaml,38,2,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0
alibaba/fastjson2,ac6ae7c3aff10f2bd25134306473202bb874f2d2,30,True,ci.yaml,39,2,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0
alibaba/fastjson2,1b1b31e1b2230e7e8d504efc82acd3e10a5a88fb,40,True,ci.yaml,39,2,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0
alibaba/fastjson2,08668a7c08ca2718d1e186f889969ff7ffbba12e,50,True,ci.yaml,39,2,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0
alibaba/fastjson2,cb26f45737b6b11a26802a9ee72a45b32ddff792,60,True,ci.yaml,37,2,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0
alibaba/fastjson2,4f96771dcd779c63ab654da48a4037933c9a41cf,70,True,ci.yaml,37,2,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0
alibaba/fastjson2,c86666f7c698a53d21861ce15821205cacf4425e,80,True,ci.yaml,37,2,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0
alibaba/fastjson2,327b7032510c575267508b9dfc03a9c8760438b4,90,True,ci.yaml,37,2,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0
alibaba/fastjson2,cf242485b488762f832d85a88e48b30183d1288a,100,True,ci.yaml,37,2,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Grasscutters/Grasscutter,c919c9c9ebbad78cdc7f8b82decc1d71a91f703b,0,False,,,,,,,,,,,,,,,,,,
Grasscutters/Grasscutter,7c35c51a6afd29bfa0731b308f9100e80182a9c6,10,True,build.yml,34,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Grasscutters/Grasscutter,febdb9985501074bc96c4256cf83e63e4c92d7b4,20,True,build.yml,44,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Grasscutters/Grasscutter,8a1df19ed8b72c168a13f99653ccab6a70215346,30,True,build.yml,44,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Grasscutters/Grasscutter,7bae35f51b2298b5e14eeeeabc02c340756f71f1,40,True,build.yml,44,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Grasscutters/Grasscutter,f25fb62942ce8e8e8384a33e5b1e31a54e6cbcf2,50,True,"build.yml, language_lint.yml, lint_commit.yml",112,6,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Grasscutters/Grasscutter,825517c2ec23654d5323646c667a107db2219391,60,True,"build.yml, language_lint.yml, lint_commit.yml",112,6,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Grasscutters/Grasscutter,767e598beab589830cf48f17d4c56e07aef6ed16,70,True,"build.yml, language_lint.yml, lint_commit.yml, protect_files.yml",153,5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Grasscutters/Grasscutter,f6ce7e349d1ff2f3ce4d75d925005040105ff85c,80,True,"build.yml, language_lint.yml, lint_commit.yml, protect_files.yml",153,5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Grasscutters/Grasscutter,8b520b388312080e232cd1031cbe32f831a5228c,90,True,"build.yml, language_lint.yml, lint_commit.yml, protect_files.yml",153,5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Grasscutters/Grasscutter,05fe62b49a71f6027c13c911c6b83bfbdddc6527,100,True,"build.yml, language_lint.yml, lint_commit.yml, protect_files.yml",153,5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Jarrettluo/all-docs,6085ab0bd2abecc1638dd30d8da2d0cb33403404,0,False,,,,,,,,,,,,,,,,,,
Jarrettluo/all-docs,e991ac6c651fc1fe221b8a4dcb557b1c307f2149,10,True,maven.yml,21,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Jarrettluo/all-docs,b155190f5108dcddbea6c0cda1713ccfec5f861a,20,True,maven.yml,21,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Jarrettluo/all-docs,b057be54505e1a8719621f59e75a6a939139f032,30,True,maven.yml,21,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Jarrettluo/all-docs,9a7c537bb4906d54a121272d770c801118def9a3,40,True,maven.yml,28,2,4,0,1,0,0,2,0,0,0,0,0,1,0,0,1
Jarrettluo/all-docs,afa4045cf6235b13db33e3499e670dbc9e76b766,50,True,maven.yml,28,2,4,0,1,0,0,2,0,0,0,0,0,1,0,0,1
Jarrettluo/all-docs,a69b44c37c0c4a4fd5244d1a34b9a16aff78229c,60,True,maven.yml,28,2,4,0,1,0,0,2,0,0,0,0,0,1,0,0,1
Jarrettluo/all-docs,0a0ba8ea88fcdefb5f96028531f2851fcb4a261d,70,True,maven.yml,28,2,4,0,1,0,0,2,0,0,0,0,0,1,0,0,1
Jarrettluo/all-docs,7465b521a5e5a20ab811b4027471500219fbeb23,80,True,maven.yml,28,2,4,0,1,0,0,2,0,0,0,0,0,1,0,0,1
Jarrettluo/all-docs,04688cbd2cfec7b8fc022fe76f2d04eff5dda69d,90,True,maven.yml,28,2,4,0,1,0,0,2,0,0,0,0,0,1,0,0,1
Jarrettluo/all-docs,94a45b8213a29b51fe3ec9f886a6b5a72f743bb5,100,True,maven.yml,28,2,4,0,1,0,0,2,0,0,0,0,0,1,0,0,1
HummerRisk/HummerRisk,cbfb5fbadb98877640320f20b60f80284e9e88da,0,False,,,,,,,,,,,,,,,,,,
HummerRisk/HummerRisk,c031652babd8c1ca4ce77fed10dacfab4bc532eb,10,True,release.yml,77,9,5,0,1,0,0,3,0,0,0,0,0,1,0,1,1
HummerRisk/HummerRisk,d45b6413c2bb636729e00e7622165d1e76801ddb,20,True,release.yml,78,9,5,0,1,0,0,3,0,0,0,0,0,1,0,1,1
HummerRisk/HummerRisk,a7a0e90bd633ae69e3bff0134afa1c8e88a3abe2,30,True,release.yml,79,10,5,0,1,0,0,3,0,0,0,0,0,1,0,1,1
HummerRisk/HummerRisk,b4080faf6f15f5f8e3f8b02acb17a4732c82f2a6,40,True,release.yml,79,10,5,0,1,0,0,3,0,0,0,0,0,1,0,1,1
HummerRisk/HummerRisk,1516e2ffef2973a4b68a7b4b2186933e2284abb5,50,True,release.yml,79,10,5,0,1,0,0,3,0,0,0,0,0,1,0,1,1
HummerRisk/HummerRisk,5e4bbeb8d8cc3827d78a157774102a978fdd9e56,60,True,"release.yml, sync2gitee.yml",97,10,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0
HummerRisk/HummerRisk,7f5f3525f102a320c1080a5070855662170c7a06,70,True,"release.yml, sync2gitee.yml",108,11,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0
HummerRisk/HummerRisk,8de67c74bf4e4d3ddfb9e1a92930b61f591caed3,80,True,"release.yml, sync2gitee.yml",108,11,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0
HummerRisk/HummerRisk,c587647980b75bfd548d8c05debe924bd1580116,90,True,"automerge.yml, release.yml, sync2gitee.yml",139,25,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0
HummerRisk/HummerRisk,063ab8a01c41826182755287e8350e1a7c100eb0,100,True,"automerge.yml, release.yml, sync2gitee.yml",143,64,5,0,1,0,0,6,0,0,0,0,0,1,0,1,1
Aizistral-Studios/No-Chat-Reports,23a48f6909a66c2c3487bdef066d28048717d503,0,False,,,,,,,,,,,,,,,,,,
Aizistral-Studios/No-Chat-Reports,773ec8c6d0c268125bfb184741f5932355623367,10,True,"build.yml, gitlabsync.yml",54,8,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
Aizistral-Studios/No-Chat-Reports,a57bda7fedd28900066e3c383cc4c9f0f1f069a8,20,True,"build.yml, gitlabsync.yml",54,8,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
Aizistral-Studios/No-Chat-Reports,55ce56b35f02126670a95a2642f502b9dc80b116,30,True,"build.yml, gitlabsync.yml",54,8,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
Aizistral-Studios/No-Chat-Reports,992a3b6ea7b144f887d72000757cef236f8045c6,40,True,"build.yml, gitlabsync.yml",54,8,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
Aizistral-Studios/No-Chat-Reports,01aeedb917b59ff6ef800b2f736ef3536f16082d,50,True,"build.yml, gitlabsync.yml",54,8,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
Aizistral-Studios/No-Chat-Reports,21bdace0afa22de0ffd354dc74756d7fe980930c,60,True,"build.yml, gitlabsync.yml",55,8,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
Aizistral-Studios/No-Chat-Reports,af90a12079c558ea4a1efc9385e93bcdcb9917dd,70,True,"build.yml, gitlabsync.yml",55,8,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
Aizistral-Studios/No-Chat-Reports,ea7c168ddda2b7739a63997684c0a93536aca0f3,80,True,"build.yml, gitlabsync.yml",52,5,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
Aizistral-Studios/No-Chat-Reports,569a8ea07fca3803bc55af9fccffe0b1a585b304,90,True,"build.yml, gitlabsync.yml",52,5,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
Aizistral-Studios/No-Chat-Reports,dbd37689d05df7172116914db8ae7e72dfb227b7,100,True,"build.yml, gitlabsync.yml",52,5,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0
tapdata/tapdata,3605af8a66a8cc67459b2561309fa337e076f426,0,False,,,,,,,,,,,,,,,,,,
tapdata/tapdata,81c8845e887f85fbfbaad9cfd021e89a31e333a7,10,True,"docker-image.yml, trigger-enterprise-cicd.yml",135,1,4,6,1,2,0,4,0,0,0,0,0,0,0,0,0
tapdata/tapdata,2bf6aaac9502914c32a27fc8e157ad457794ffd9,20,True,"auto-commit-comments.yml, docker-image.yml, trigger-enterprise-cicd.yml",265,3,4,14,1,8,0,12,0,0,0,0,0,0,0,0,0
tapdata/tapdata,be831cbcf39a96d8b5df4a1c885f33408366752f,30,True,"auto-commit-comments.yml, docker-image.yml, trigger-enterprise-cicd.yml",263,3,4,15,1,8,0,12,0,0,0,0,0,0,0,0,0
tapdata/tapdata,eb16dd9939792f577e9471f4ca09e050cb4f2714,40,True,"auto-commit-comments.yml, docker-image.yml, trigger-enterprise-cicd.yml",267,3,4,15,1,8,0,12,0,0,0,0,0,0,0,0,0
tapdata/tapdata,2b5e4edac298b4b14ab3f6a21bf800bda8614391,50,True,"auto-commit-comments.yml, docker-image.yml, trigger-enterprise-cicd.yml",274,3,4,15,1,8,0,13,0,0,0,0,0,0,0,0,0
tapdata/tapdata,157bf618ba9d8c1b7357d8c04f13f021409dff76,60,True,"auto-commit-comments.yml, docker-image.yml, trigger-enterprise-cicd.yml",276,3,4,15,1,8,0,13,0,0,0,0,0,0,0,0,0
tapdata/tapdata,3fb9bddb26de6ad6959d2049fbcaf743a93b93bf,70,True,"auto-commit-comments.yml, docker-image.yml, trigger-enterprise-cicd.yml",276,3,4,15,1,8,0,13,0,0,0,0,0,0,0,0,0
